"time","VA.mean_value"
"2024-02-27T15:28:00.000+04:00","24.930232558139537"
"2024-02-27T20:32:00.000+04:00","13.392857142857142"
"2024-02-28T01:36:00.000+04:00","13.357142857142858"
"2024-02-28T06:40:00.000+04:00","16.586206896551722"
"2024-02-28T11:44:00.000+04:00","33.5"
"2024-02-28T16:48:00.000+04:00","9.296296296296296"
"2024-02-28T21:52:00.000+04:00","9.222222222222221"
"2024-02-29T02:56:00.000+04:00","9.125"
"2024-02-29T08:00:00.000+04:00","33.108108108108105"
"2024-02-29T13:04:00.000+04:00","35.785714285714285"
